EMGSignal1,EMGSignal2,CyberGloveData,Movement
5.63E-06,6.26E-06,-0.04315,flexion
6.38E-06,6.88E-06,-0.04315,flexion
7.18E-06,1.05E-05,-0.04315,flexion
1.61E-06,6.15E-06,-0.04315,flexion
1.10E-05,5.21E-06,-0.00863,flexion
8.19E-06,1.09E-05,-0.00863,flexion
5.97E-06,3.27E-07,-0.00863,flexion
6.19E-06,8.69E-07,0.10356,flexion
1.22E-05,8.72E-06,0.1726,flexion
2.82E-05,4.88E-06,0.1726,flexion
1.22E-05,1.95E-06,0.1726,flexion
2.07E-05,5.48E-06,0.04315,extension
1.25E-04,8.36E-06,-0.06041,extension
2.63E-05,1.32E-05,-0.06041,flexion
2.92E-05,2.53E-06,-0.06041,flexion
6.26E-06,1.68E-06,-0.02589,flexion
1.63E-05,1.44E-05,-0.02589,flexion
1.86E-06,1.08E-05,-0.06041,extension
1.25E-05,1.52E-05,-0.09493,extension
3.63E-05,4.82E-06,-0.12945,extension
3.19E-06,5.73E-06,-0.12945,flexion
4.22E-06,9.00E-06,-0.09493,flexion
1.08E-04,2.62E-05,-0.01726,flexion
3.63E-06,4.81E-06,-0.01726,flexion
9.81E-06,2.56E-05,-0.01726,flexion
6.21E-06,6.66E-06,0.02589,flexion
3.07E-05,1.94E-06,0.13808,flexion
1.16E-06,1.01E-05,0.13808,flexion
3.91E-05,3.83E-06,0.12945,extension
2.27E-05,4.29E-06,0.12945,flexion
1.78E-05,4.97E-06,0.09493,extension
1.34E-05,2.06E-05,0.02589,extension
8.31E-06,4.62E-06,-0.01726,extension
3.87E-05,1.44E-05,-0.01726,flexion
7.90E-06,1.11E-05,-0.05178,extension
1.38E-06,2.36E-05,-0.05178,flexion
4.42E-05,1.39E-06,-0.01726,flexion
2.63E-05,1.36E-05,-0.01726,flexion
7.57E-06,5.54E-06,-0.01726,flexion
5.71E-05,1.76E-05,-0.01726,flexion
4.19E-06,1.08E-06,-0.01726,flexion
9.58E-06,1.77E-05,-0.05178,extension
1.76E-06,3.43E-06,-0.05178,flexion
1.61E-06,5.75E-06,-0.05178,flexion
5.18E-05,1.23E-05,-0.05178,flexion
2.48E-06,2.75E-06,-0.05178,flexion
1.11E-06,4.33E-06,-0.05178,flexion
1.94E-05,3.96E-06,-0.05178,flexion
4.20E-06,5.95E-06,-0.05178,flexion
2.52E-05,9.75E-06,-0.05178,flexion
1.00E-05,3.74E-06,-0.01726,flexion
1.17E-05,9.72E-07,-0.01726,flexion
1.95E-06,1.72E-06,-0.01726,flexion
2.48E-05,1.32E-05,-0.01726,flexion
3.45E-06,1.97E-05,0.01726,flexion
1.31E-06,2.97E-06,0.05178,flexion
2.86E-05,1.44E-06,0.09493,flexion
5.32E-05,1.37E-05,0.09493,flexion
1.96E-05,6.25E-06,0.12945,flexion
3.76E-05,1.94E-05,0.06041,extension
1.44E-05,1.61E-05,-0.00863,extension
6.24E-05,3.92E-06,-0.05178,extension
3.87E-05,4.96E-06,-0.05178,flexion
2.77E-06,2.80E-06,-0.05178,flexion
6.47E-06,6.06E-06,-0.00863,flexion
8.09E-06,2.49E-05,-0.00863,flexion
7.94E-06,3.18E-05,-0.00863,flexion
1.14E-04,6.67E-06,-0.04315,extension
9.41E-06,3.23E-06,-0.04315,flexion
1.84E-05,3.57E-05,-0.0863,extension
4.41E-06,4.44E-05,-0.0863,flexion
5.72E-06,9.72E-06,-0.0863,flexion
9.16E-07,5.21E-05,-0.0863,flexion
3.16E-05,6.08E-05,-0.05178,flexion
3.34E-05,4.13E-06,-0.05178,flexion
2.16E-05,8.42E-06,-0.05178,flexion
3.51E-05,5.49E-06,-0.01726,flexion
3.96E-05,1.49E-05,-0.01726,flexion
1.03E-04,2.69E-05,-0.01726,flexion
1.76E-04,2.96E-05,0.01726,flexion
5.92E-05,4.42E-05,0.0863,flexion
7.40E-05,8.59E-06,0.0863,flexion
8.81E-05,1.83E-05,0.12082,flexion
3.32E-05,5.66E-06,0.01726,extension
2.70E-05,3.95E-05,-0.0863,extension
5.69E-05,1.80E-05,-0.0863,flexion
1.71E-05,8.46E-06,-0.05178,flexion
1.05E-05,4.83E-05,-0.05178,flexion
1.71E-05,2.13E-05,-0.01726,flexion
2.15E-05,5.22E-05,-0.01726,flexion
2.60E-05,8.98E-05,-0.01726,flexion
1.27E-05,2.61E-05,-0.05178,extension
3.54E-05,6.09E-07,-0.0863,extension
1.60E-05,5.04E-07,-0.0863,flexion
2.63E-04,9.17E-06,-0.0863,flexion
5.61E-06,1.26E-05,-0.0863,flexion
1.05E-04,3.56E-06,-0.0863,flexion
3.49E-06,6.76E-06,-0.05178,flexion
3.67E-05,4.79E-06,-0.05178,flexion
8.48E-05,1.66E-05,-0.05178,flexion
1.23E-04,2.03E-05,-0.05178,flexion
5.84E-05,4.25E-05,-0.05178,flexion
5.57E-06,1.13E-05,-0.01726,flexion
1.06E-05,8.85E-06,-0.01726,flexion
5.98E-06,1.12E-05,-0.01726,flexion
4.86E-05,5.12E-06,0.02589,flexion
2.28E-05,1.58E-05,0.09493,flexion
1.73E-05,4.74E-05,0.13808,flexion
1.73E-05,3.88E-05,0.01726,extension
7.01E-06,2.53E-05,-0.0863,extension
6.15E-07,4.20E-06,-0.0863,flexion
1.72E-05,1.99E-05,-0.01726,flexion
1.02E-05,3.36E-05,-0.01726,flexion
1.41E-05,2.04E-05,-0.01726,flexion
1.02E-05,1.01E-05,-0.01726,flexion
4.50E-05,4.53E-06,-0.06041,extension
3.01E-05,1.55E-05,-0.06041,flexion
2.10E-05,2.13E-05,-0.10356,extension
1.60E-05,6.93E-06,-0.10356,flexion
3.09E-05,5.02E-06,-0.10356,flexion
3.05E-06,1.47E-05,-0.06904,flexion
2.28E-06,2.92E-05,-0.06904,flexion
1.71E-05,3.18E-05,-0.06904,flexion
1.43E-07,1.05E-05,-0.06904,flexion
1.29E-06,7.60E-06,-0.06904,flexion
1.11E-05,5.92E-06,-0.03452,flexion
1.39E-05,3.74E-05,-0.03452,flexion
2.53E-05,3.54E-06,-0.03452,flexion
1.77E-05,9.63E-06,-0.03452,flexion
3.37E-05,2.26E-06,-0.03452,flexion
2.89E-07,1.70E-05,-0.03452,flexion
3.33E-06,2.71E-06,-0.24164,extension
1.75E-05,7.25E-06,-0.24164,flexion
6.38E-06,9.33E-06,-0.24164,flexion
7.78E-06,6.03E-06,-0.24164,flexion
1.99E-05,2.42E-05,-0.24164,flexion
1.53E-05,5.08E-06,-0.24164,flexion
2.30E-05,6.57E-06,-0.20712,flexion
4.73E-06,5.61E-06,-0.05178,flexion
6.94E-05,6.01E-06,0.04315,flexion
1.74E-05,5.04E-06,0.11219,flexion
6.71E-06,2.08E-05,0.11219,flexion
7.08E-06,1.07E-05,0.13808,flexion
1.15E-05,3.60E-05,0.13808,flexion
4.16E-06,9.39E-06,0.13808,flexion
1.51E-05,3.22E-06,0.0863,extension
5.66E-05,2.77E-05,-0.14671,extension
4.69E-05,1.39E-05,-0.04315,flexion
3.80E-05,1.70E-05,-0.18123,extension
3.34E-06,3.77E-06,-0.25027,extension
8.26E-06,3.48E-05,-0.25027,flexion
6.11E-06,6.64E-07,-0.25027,flexion
1.67E-05,1.62E-05,-0.25027,flexion
2.91E-05,1.18E-06,-0.25027,flexion
2.23E-05,1.01E-05,-0.25027,flexion
4.26E-06,2.58E-06,-0.25027,flexion
9.01E-05,1.02E-05,-0.25027,flexion
2.86E-05,2.01E-07,-0.25027,flexion
2.32E-06,5.71E-06,-0.21575,flexion
2.91E-05,2.65E-05,-0.06904,flexion
1.82E-05,2.50E-05,-0.03452,flexion
3.52E-06,1.55E-05,-0.03452,flexion
5.06E-06,1.62E-05,0.13808,flexion
7.86E-07,8.62E-06,0.20712,flexion
2.42E-05,2.07E-05,0.20712,flexion
1.32E-05,8.78E-06,0.20712,flexion
1.17E-05,1.35E-05,-0.03452,extension
8.50E-06,7.95E-07,-0.04315,extension
1.83E-05,5.49E-06,-0.07767,extension
1.66E-05,1.07E-06,-0.18123,extension
3.72E-05,1.60E-06,-0.25027,extension
1.14E-05,2.27E-06,-0.25027,flexion
7.74E-06,4.81E-06,-0.25027,flexion
1.80E-05,5.47E-05,-0.25027,flexion
1.90E-06,2.48E-05,-0.21575,flexion
3.37E-05,2.98E-05,-0.11219,flexion
9.50E-06,2.24E-06,-0.07767,flexion
2.40E-05,9.15E-06,-0.11219,extension
2.07E-05,9.39E-06,0.03452,flexion
1.06E-05,7.75E-06,0.06904,flexion
1.64E-05,1.44E-05,0.06904,flexion
2.20E-05,5.62E-06,0.06904,flexion
5.92E-05,6.06E-06,-0.04315,extension
3.95E-06,1.33E-06,-0.07767,extension
1.67E-06,1.08E-05,-0.07767,flexion
7.60E-06,4.22E-06,-0.02589,flexion
8.35E-06,3.28E-06,-0.06041,extension
6.27E-06,4.33E-06,-0.06041,flexion
4.52E-06,1.42E-06,-0.06041,flexion
5.46E-06,7.13E-06,-0.06041,flexion
5.25E-06,4.16E-06,-0.01726,flexion
6.86E-06,8.16E-06,0.13808,flexion
7.05E-06,3.04E-06,0.13808,flexion
1.01E-05,2.07E-06,0.12945,extension
6.82E-06,7.38E-06,0.09493,extension
1.63E-06,3.33E-06,-0.12082,extension
8.39E-07,3.34E-06,-0.03452,flexion
1.93E-05,8.62E-05,0,flexion
8.50E-07,1.17E-05,0,flexion
1.56E-05,3.66E-05,0.03452,flexion
7.83E-06,6.53E-06,0.03452,flexion
1.18E-05,1.93E-05,0.03452,flexion
1.78E-05,2.66E-06,0.03452,flexion
2.30E-05,9.33E-06,-0.04315,extension
8.59E-06,5.69E-06,-0.14671,extension
7.61E-06,3.10E-06,-0.18123,extension
7.63E-06,9.02E-06,-0.21575,extension
1.15E-06,2.62E-06,-0.21575,flexion
1.32E-05,8.27E-06,-0.21575,flexion
4.18E-07,4.33E-05,-0.21575,flexion
2.08E-06,4.01E-06,-0.21575,flexion
4.49E-07,1.07E-05,-0.11219,flexion
1.42E-05,1.51E-05,0.02589,flexion
6.23E-06,2.07E-05,0.02589,flexion
4.01E-06,1.33E-06,0.02589,flexion
8.33E-06,1.49E-05,0.02589,flexion
7.52E-08,2.67E-06,0.02589,flexion
9.04E-06,1.34E-05,-0.00863,extension
5.91E-06,8.74E-06,-0.04315,extension
9.77E-06,8.72E-08,-0.0863,extension
7.92E-07,2.93E-06,-0.0863,flexion
5.55E-07,2.10E-06,-0.0863,flexion
4.51E-06,5.17E-06,-0.05178,flexion
7.68E-06,3.60E-06,-0.05178,flexion
1.08E-05,1.21E-05,-0.05178,flexion
1.65E-05,1.33E-05,-0.05178,flexion
1.36E-05,1.56E-05,-0.05178,flexion
8.71E-06,1.43E-06,0.01726,flexion
2.39E-05,4.54E-05,0.01726,flexion
1.88E-06,1.31E-06,0.01726,flexion
1.49E-05,5.36E-06,0.01726,flexion
8.73E-06,1.34E-05,-0.01726,extension
3.83E-05,8.26E-06,-0.12945,extension
1.91E-05,1.30E-05,-0.19849,extension
5.84E-06,3.75E-06,-0.19849,flexion
6.40E-06,1.68E-06,-0.19849,flexion
1.24E-05,4.57E-05,-0.12082,flexion
1.00E-05,1.98E-05,-0.05178,flexion
5.16E-06,1.96E-06,-0.01726,flexion
7.97E-06,4.02E-06,-0.01726,flexion
6.25E-07,2.89E-06,-0.01726,flexion
5.39E-07,3.26E-06,-0.05178,extension
5.14E-06,4.12E-06,-0.12945,extension
2.24E-05,9.60E-06,-0.19849,extension
3.97E-06,4.36E-08,-0.19849,flexion
6.93E-06,1.36E-05,-0.19849,flexion
1.03E-05,1.80E-06,-0.19849,flexion
1.11E-05,1.14E-05,-0.16397,flexion
5.60E-06,1.61E-05,-0.05178,flexion
1.73E-05,1.32E-06,0.01726,flexion
1.62E-05,2.50E-06,0.01726,flexion
6.99E-06,1.93E-05,0.01726,flexion
6.37E-06,1.70E-06,0.01726,flexion
2.25E-06,4.54E-06,-0.16397,extension
4.25E-06,9.64E-07,-0.19849,extension
1.41E-05,3.39E-06,-0.19849,flexion
3.08E-06,9.69E-06,-0.19849,flexion
5.94E-06,1.44E-06,-0.16397,flexion
5.96E-06,4.22E-06,-0.02589,flexion
8.83E-06,3.60E-06,-0.06041,extension
7.74E-06,6.67E-06,-0.02589,flexion
3.36E-06,3.07E-06,-0.10356,extension
6.13E-06,2.04E-05,-0.13808,extension
2.63E-06,6.24E-07,-0.03452,flexion
5.51E-06,1.26E-06,-0.02589,flexion
6.89E-06,3.17E-05,-0.12945,extension
5.05E-06,5.67E-06,-0.05178,flexion
1.05E-05,1.51E-05,0.01726,flexion
2.96E-06,1.45E-05,0.01726,flexion
8.83E-06,6.47E-07,-0.06041,extension
6.89E-06,6.32E-06,-0.16397,extension
2.67E-07,1.02E-05,-0.16397,flexion
8.95E-06,9.37E-06,-0.09493,flexion
1.26E-06,2.72E-05,-0.02589,flexion
5.31E-06,2.86E-06,0.00863,flexion
3.20E-06,1.98E-06,0.04315,flexion
2.36E-06,4.44E-06,0.04315,flexion
4.73E-06,4.43E-06,-0.02589,extension
6.63E-06,5.09E-06,-0.12945,extension
1.52E-05,9.74E-07,-0.12945,flexion
1.83E-05,4.74E-06,0.00863,flexion
1.01E-06,1.29E-06,-0.02589,extension
7.19E-06,4.05E-05,-0.16397,extension
7.40E-06,5.43E-07,0.02589,flexion
2.76E-06,1.23E-06,-0.0863,extension
2.49E-06,2.12E-06,-0.05178,flexion
2.38E-06,2.56E-05,0.05178,flexion
4.93E-06,4.05E-06,-0.01726,extension
2.41E-06,3.46E-05,-0.0863,extension
3.18E-06,1.09E-05,0.02589,flexion
1.19E-05,2.93E-05,-0.04315,extension
2.27E-06,1.17E-05,-0.11219,extension
6.81E-06,9.14E-07,0.01726,flexion
4.10E-06,3.70E-06,-0.05178,extension
3.50E-06,4.23E-06,0.05178,flexion
3.16E-06,4.71E-06,-0.11219,extension
2.48E-06,8.57E-06,-0.14671,extension
1.72E-08,2.54E-06,-0.14671,flexion
6.26E-06,1.70E-06,-0.14671,flexion
4.46E-06,1.83E-06,-0.21575,extension
2.45E-07,6.03E-06,-0.28479,extension
7.00E-07,2.08E-06,-0.28479,flexion
3.91E-06,1.59E-06,-0.28479,flexion
2.59E-06,1.55E-06,-0.21575,flexion
5.85E-06,6.92E-06,-0.06041,flexion
3.29E-06,1.99E-06,-0.02589,flexion
2.20E-06,1.36E-06,-0.02589,flexion
1.59E-06,3.06E-05,-0.02589,flexion
7.65E-06,6.61E-06,0.05178,flexion
1.44E-06,2.13E-06,0.05178,flexion
1.74E-06,1.69E-06,0.05178,flexion
3.59E-06,3.94E-05,0.26753,flexion
4.54E-06,1.58E-05,0.26753,flexion
2.82E-06,5.10E-06,0.26753,flexion
9.33E-07,4.62E-06,0.12082,extension
2.83E-06,6.31E-06,0.0863,extension
1.26E-06,1.88E-06,0.0863,flexion
1.92E-06,3.39E-06,0.05178,extension
5.83E-06,6.11E-06,0.01726,extension
6.33E-07,5.90E-06,0.01726,flexion
3.09E-06,4.46E-07,0.01726,flexion
4.56E-06,6.34E-07,0.01726,flexion
8.01E-07,1.86E-06,-0.0863,extension
4.03E-06,3.67E-06,-0.0863,flexion
8.17E-06,1.95E-06,-0.0863,flexion
2.15E-06,3.33E-06,-0.0863,flexion
1.39E-06,1.47E-06,-0.12082,extension
7.89E-06,9.31E-07,-0.22438,extension
1.38E-07,4.31E-06,-0.2589,extension
4.00E-06,2.18E-06,-0.2589,flexion
7.14E-06,9.16E-07,-0.2589,flexion
1.88E-06,7.03E-06,-0.2589,flexion
2.45E-06,1.40E-06,-0.2589,flexion
2.92E-06,3.31E-06,-0.2589,flexion
1.81E-06,2.09E-06,-0.18986,flexion
4.46E-06,4.40E-06,-0.04315,flexion
1.10E-06,1.10E-05,-0.04315,flexion
2.66E-06,2.21E-06,-0.00863,flexion
8.51E-08,4.66E-06,0.02589,flexion
4.27E-06,7.29E-06,0.02589,flexion
3.45E-06,4.48E-06,0.06041,flexion
7.93E-06,1.87E-06,0.06041,flexion
5.64E-06,9.15E-06,0.10356,flexion
3.71E-06,9.10E-07,0.14671,flexion
1.20E-06,4.38E-06,0.18123,flexion
1.70E-06,8.01E-06,0.18123,flexion
2.16E-06,5.25E-06,0.18123,flexion
1.12E-05,7.01E-06,0.12945,extension
1.23E-05,5.51E-06,0.09493,extension
1.23E-05,2.04E-05,0.05178,extension
3.28E-06,7.24E-06,0.05178,flexion
5.03E-06,4.42E-06,0.05178,flexion
8.23E-06,4.85E-06,0.05178,flexion
3.97E-06,5.09E-06,0.01726,extension
2.05E-06,2.66E-07,0.01726,flexion
4.56E-06,1.44E-05,0.01726,flexion
8.57E-06,1.20E-05,-0.01726,extension
4.73E-06,2.03E-05,-0.01726,flexion
7.89E-06,5.66E-06,-0.06041,extension
5.91E-06,8.98E-08,-0.06041,flexion
3.99E-06,2.22E-06,-0.09493,extension
4.96E-06,5.88E-06,-0.12945,extension
4.37E-06,1.45E-05,-0.12945,flexion
5.84E-06,1.54E-05,-0.12945,flexion
1.19E-06,8.79E-06,-0.12945,flexion
1.32E-05,8.69E-06,-0.16397,extension
3.83E-06,1.58E-06,-0.16397,flexion
2.55E-06,6.27E-06,-0.16397,flexion
6.35E-08,4.92E-06,-0.16397,flexion
8.70E-06,8.42E-07,-0.16397,flexion
3.57E-06,2.57E-06,-0.16397,flexion
2.51E-06,5.13E-07,-0.16397,flexion
2.34E-06,7.37E-06,-0.16397,flexion
3.56E-06,3.68E-05,-0.16397,flexion
4.50E-06,4.38E-06,-0.16397,flexion
2.00E-05,5.78E-06,-0.16397,flexion
6.85E-06,1.26E-06,-0.07767,flexion
1.11E-06,1.10E-06,-0.07767,flexion
3.53E-06,9.25E-06,-0.04315,flexion
7.32E-06,5.70E-06,-0.04315,flexion
2.21E-06,1.39E-06,0,flexion
6.09E-06,3.32E-06,0,flexion
5.67E-06,3.62E-06,0,flexion
4.79E-06,9.28E-06,0,flexion
5.00E-06,9.88E-07,0,flexion
1.43E-05,1.06E-06,0.03452,flexion
1.47E-05,3.08E-06,0.03452,flexion
1.66E-06,8.88E-06,0.03452,flexion
3.82E-05,1.08E-05,0.03452,flexion
2.01E-05,7.58E-06,0.03452,flexion
1.62E-05,2.33E-06,0.03452,flexion
2.61E-05,3.45E-06,0.03452,flexion
2.82E-05,2.05E-06,0.03452,flexion
7.45E-07,5.93E-06,0.03452,flexion
1.78E-06,2.66E-05,0.03452,flexion
1.63E-05,7.83E-06,0.06904,flexion
8.46E-06,1.65E-07,0.06904,flexion
1.03E-05,2.97E-06,0.06904,flexion
1.13E-06,5.52E-07,0.06904,flexion
6.45E-05,1.66E-05,0.11219,flexion
2.01E-05,1.18E-07,0.13808,flexion
1.48E-05,8.31E-07,0.13808,flexion
4.99E-06,3.05E-05,0.18123,flexion
7.71E-06,2.09E-05,0.18123,flexion
2.70E-07,1.08E-04,0.18123,flexion
7.15E-06,1.06E-04,0.22438,flexion
6.75E-06,2.01E-05,0.2589,flexion
2.33E-05,9.19E-05,0.2589,flexion
2.05E-05,1.54E-04,0.2589,flexion
2.88E-06,6.12E-05,0.2589,flexion
8.08E-06,9.74E-05,0.2589,flexion
4.25E-06,8.12E-07,0.2589,flexion
1.05E-05,5.94E-05,0.2589,flexion
7.76E-06,1.25E-04,0.2589,flexion
2.05E-05,5.72E-05,0.18986,extension
1.65E-05,1.04E-04,0.09493,extension
2.59E-05,9.39E-05,0.09493,flexion
1.18E-05,1.21E-05,0.06041,extension
1.19E-06,2.60E-05,0.06041,flexion
3.66E-05,1.08E-05,0.02589,extension
3.23E-05,2.44E-05,0.02589,flexion
2.07E-05,8.81E-06,-0.00863,extension
3.39E-04,1.11E-05,-0.00863,flexion
3.52E-05,1.30E-05,-0.04315,extension
1.03E-04,1.74E-05,-0.04315,flexion
7.61E-06,4.35E-06,-0.04315,flexion
1.72E-04,4.02E-06,-0.07767,extension
7.16E-05,6.92E-06,-0.07767,flexion
4.74E-05,3.75E-05,-0.07767,flexion
1.52E-05,3.98E-05,-0.12082,extension
4.62E-06,4.25E-05,-0.15534,extension
8.27E-06,2.33E-05,-0.15534,flexion
6.03E-06,3.19E-05,-0.19849,extension
7.56E-07,6.80E-06,-0.23301,extension
6.96E-06,2.93E-05,-0.27616,extension
9.80E-07,3.07E-05,-0.31931,extension
3.60E-05,1.31E-04,-0.31931,flexion
1.93E-05,3.97E-05,-0.35383,extension
1.78E-06,1.23E-05,-0.38835,extension
1.21E-05,4.37E-05,-0.38835,flexion
7.14E-06,1.66E-04,-0.38835,flexion
6.40E-06,1.40E-05,-0.38835,flexion
3.73E-05,3.28E-05,-0.38835,flexion
5.41E-06,1.76E-05,-0.38835,flexion
8.41E-05,1.25E-06,-0.38835,flexion
4.94E-06,1.08E-05,-0.31931,flexion
2.12E-05,1.63E-05,-0.31931,flexion
1.91E-04,1.04E-05,-0.38835,extension
6.89E-05,3.65E-05,-0.38835,flexion
1.33E-04,7.30E-06,-0.38835,flexion
1.94E-05,1.86E-05,-0.42287,extension
2.15E-05,2.45E-06,-0.49191,extension
8.83E-05,3.92E-06,-0.52643,extension
1.22E-05,2.69E-05,-0.44876,flexion
2.50E-05,3.11E-05,-0.1726,flexion
5.44E-05,2.15E-05,-0.05178,flexion
3.37E-05,1.06E-04,-0.05178,flexion
1.41E-04,3.10E-05,0.05178,flexion
2.79E-05,2.74E-06,0.21575,flexion
1.47E-05,1.90E-06,0.37109,flexion
4.40E-05,4.44E-05,0.44013,flexion
4.42E-06,1.11E-05,0.47465,flexion
6.35E-05,2.17E-05,0.44013,extension
2.79E-05,5.19E-05,0.44013,flexion
2.54E-06,7.77E-06,0.44013,flexion
2.12E-06,7.78E-05,0.44013,flexion
1.27E-06,1.95E-05,0.44013,flexion
2.36E-05,3.45E-05,0.44013,flexion
2.51E-06,3.07E-05,0.44013,flexion
5.32E-06,3.52E-05,0.44013,flexion
7.66E-06,9.15E-05,0.44013,flexion
1.32E-05,2.09E-06,0.44013,flexion
1.27E-05,3.91E-06,0.44013,flexion
1.91E-05,1.30E-04,0.44013,flexion
2.32E-06,5.07E-06,0.44013,flexion
1.97E-05,4.95E-06,0.28479,extension
5.82E-06,6.88E-06,0.02589,extension
6.06E-06,5.20E-07,-0.04315,extension
5.43E-06,4.63E-06,-0.14671,extension
2.30E-05,1.49E-06,-0.37109,extension
8.35E-05,2.51E-06,-0.40561,extension
4.73E-06,1.11E-05,-0.44876,extension
6.57E-06,7.77E-06,-0.48328,extension
9.76E-08,8.63E-07,-0.5178,extension
2.36E-06,2.17E-05,-0.5178,flexion
1.54E-05,8.27E-05,-0.55232,extension
2.09E-06,1.84E-05,-0.55232,flexion
1.02E-05,1.01E-05,-0.55232,flexion
4.86E-06,2.35E-06,-0.55232,flexion
1.06E-06,3.07E-06,-0.55232,flexion
5.03E-06,1.66E-06,-0.5178,flexion
2.43E-06,2.41E-06,-0.41424,flexion
3.07E-07,7.87E-07,-0.3452,flexion
7.51E-06,1.27E-05,-0.27616,flexion
5.71E-06,3.35E-05,-0.09493,flexion
1.80E-07,9.14E-06,-0.06041,flexion
6.22E-06,1.37E-05,-0.09493,extension
2.22E-07,7.38E-06,-0.09493,flexion
7.22E-06,2.40E-05,-0.02589,flexion
5.63E-06,3.50E-05,0.05178,flexion
2.72E-06,8.79E-06,0.12945,flexion
4.39E-06,1.44E-06,0.13808,flexion
6.46E-06,1.14E-05,0.1726,flexion
5.95E-06,5.64E-06,0.1726,flexion
1.79E-05,4.33E-06,0.1726,flexion
3.56E-05,2.52E-06,0.13808,extension
2.08E-05,1.98E-06,0.12945,extension
1.40E-05,2.64E-06,0.09493,extension
7.86E-05,4.14E-07,0.02589,extension
1.38E-05,9.94E-06,-0.06041,extension
1.25E-05,1.82E-06,-0.09493,extension
1.21E-05,8.68E-07,-0.13808,extension
5.27E-07,4.53E-06,-0.13808,flexion
4.33E-06,5.09E-06,-0.2589,extension
1.37E-05,2.34E-05,-0.41424,extension
1.28E-05,4.42E-06,-0.48328,extension
2.41E-06,2.41E-05,-0.59547,extension
1.19E-05,8.71E-05,-0.59547,flexion
2.36E-05,1.60E-04,-0.63862,extension
5.28E-06,2.19E-05,-0.63862,flexion
9.86E-07,1.50E-05,-0.63862,flexion
5.15E-06,5.77E-06,-0.67314,extension
5.95E-07,5.65E-06,-0.67314,flexion
5.18E-06,2.32E-05,-0.67314,flexion
2.07E-05,1.86E-06,-0.67314,flexion
6.56E-06,1.02E-05,-0.63862,flexion
8.39E-05,1.57E-06,-0.6041,flexion
4.10E-07,2.01E-06,-0.50054,flexion
3.58E-06,8.63E-06,-0.4315,flexion
7.77E-06,3.27E-06,-0.32794,flexion
5.41E-06,1.46E-06,-0.22438,flexion
7.90E-06,3.85E-07,-0.0863,flexion
4.56E-06,1.89E-05,-0.0863,flexion
1.17E-06,4.75E-06,-0.12082,extension
5.61E-06,3.15E-06,-0.12082,flexion
1.48E-06,2.35E-06,-0.12082,flexion
5.87E-07,1.72E-06,-0.01726,flexion
1.26E-06,1.05E-05,0.32794,flexion
8.19E-07,4.17E-06,0.47465,flexion
4.61E-06,1.28E-06,0.54369,flexion
9.52E-06,7.22E-06,0.57821,flexion
3.66E-06,1.16E-05,0.57821,flexion
4.50E-06,3.01E-06,0.57821,flexion
6.11E-07,1.13E-07,0.57821,flexion
4.50E-06,4.31E-06,0.54369,extension
1.59E-06,1.87E-06,0.44013,extension
3.01E-06,3.65E-06,0.03452,extension
4.43E-06,1.16E-05,0.07767,flexion
9.90E-06,1.56E-05,0.2589,flexion
4.20E-06,1.13E-06,0.22438,extension
1.35E-06,2.79E-06,0.00863,extension
3.79E-06,6.71E-06,0.00863,flexion
2.74E-06,1.06E-05,0.00863,flexion
6.95E-06,2.78E-05,-0.02589,extension
1.90E-06,1.32E-05,-0.02589,flexion
1.25E-06,9.44E-07,-0.02589,flexion
1.12E-05,2.12E-06,-0.14671,extension
3.56E-06,7.70E-06,-0.29342,extension
6.01E-06,1.57E-06,-0.32794,extension
1.90E-06,9.73E-06,-0.32794,flexion
1.25E-06,1.33E-05,-0.18986,flexion
6.73E-06,9.56E-08,-0.07767,flexion
8.88E-06,2.21E-05,0.02589,flexion
6.24E-06,1.91E-05,0.32794,flexion
1.28E-05,4.18E-05,0.37109,flexion
7.33E-06,1.18E-04,0.25027,extension
7.34E-06,1.78E-05,0.00863,extension
5.79E-06,2.73E-06,-0.21575,extension
5.24E-06,4.04E-06,-0.36246,extension
1.79E-06,5.51E-06,-0.36246,flexion
3.60E-06,9.19E-06,-0.36246,flexion
8.61E-07,8.08E-06,-0.36246,flexion
4.32E-06,6.46E-06,-0.32794,flexion
5.38E-06,4.26E-06,-0.14671,flexion
4.29E-06,5.63E-08,-0.07767,flexion
9.39E-06,7.96E-07,-0.04315,flexion
3.04E-06,1.95E-06,0.06041,flexion
8.09E-07,1.73E-06,0.2589,flexion
3.31E-06,2.66E-07,0.4315,flexion
3.89E-06,3.83E-06,0.46602,flexion
4.37E-06,1.28E-05,-0.02589,extension
7.24E-07,1.33E-05,-0.06041,extension
7.05E-06,4.98E-06,-0.27616,extension
3.16E-06,6.63E-06,-0.31931,extension
1.77E-06,2.56E-06,-0.31931,flexion
2.41E-05,7.44E-06,-0.24164,flexion
2.88E-04,8.92E-06,-0.02589,flexion
6.72E-05,5.96E-06,-0.09493,extension
1.02E-04,2.86E-06,-0.09493,flexion
3.95E-06,1.75E-05,-0.02589,flexion
2.55E-05,1.72E-05,-0.02589,flexion
1.66E-05,5.62E-05,-0.02589,flexion
1.83E-06,2.27E-05,-0.02589,flexion
8.57E-06,1.20E-05,-0.09493,extension
1.81E-05,3.01E-05,-0.09493,flexion
1.78E-06,7.35E-05,-0.23301,extension
3.53E-05,6.30E-06,-0.26753,extension
3.07E-05,1.04E-05,-0.30205,extension
